name,date,likes,comment,sentiment,source
Louay Abderrahmane,07/08/20 11:41:17,0,احتراماتي،بصح لوكان ماشي ماد النومرو للناس لوكان هاذي مده ملي كملت معاكم، راني بهاد النومرو فالعشره سنين ممديتولي حتي اوفر شباب,0,fb
نفس الامل,07/08/20 17:28:42,0,ديما ندير 40جيغا ونستهلك 10جيغا والباقي نتحوهالي تحوسو نبدلو الشبكه ونروحو كامل لمبليس نجمه,-1,fb
Islàm Bibø,07/09/20 6:06:40,0,جي تلعب وتشارك حتي تلقا 50 الف 10 الف راحت,0,fb
Oussama Bentamani,07/09/20 14:11:31,0,ريڨلو الكونكسيو راعي ثقيله فوق مكلهالنا جواءز,-1,fb
Stivane Stiv,07/10/20 16:11:34,0,مساء الخير كونكتي,0,fb
الفيروز ساجدة,07/10/20 17:46:58,0,منين نفليكسي نلقي الكريدي رااح ربي وكيلكم جيزي راكم تفقدوا الزباءن تاعكمهاذ LA puce نكسرها ونرميها,-1,fb
Tãcchēfinī Ãlãa Ēddínē,07/10/20 23:21:47,1,قالك تقوم بالاستفتاء المتعاملينو لحد الان الكل يقوم بالتصويت اجل ايقاف المتعامل وضعه حيز الاقصاء,0,fb
مخوخ صديق,13/07/20 11:44:06,0,قرعه كاس افريقيا ضربتوا عليها النح ؟,0,fb
Mgn Juventus,16/07/20 09:16:51,0,ذكريات مدارس ومتوسطات ثانويات تلمسان,0,fb
Rima Lazalli,,0,شريحه جديده تصلح شريحه؟,0,fb
Amire Merlin,,1,كويز راهو يديلي فادراهم نلغيه,0,fb
Mourad Zouai,,5,اسبوع الشبكه رديءه جدا وخاصه الانترنات 0٪ يانمار,-1,fb
ياسر اسراء,,3,راني نفلكسي تدولي,-1,fb
Dal Queen,,3,جيزي الكادو رمضان مبانش متقولوليش روخي بريفي نظل نبعث ليميساج مترجعوش,-1,fb
Farouk Farouk,,0,نسيتو رابط,0,fb
Youcef Bourouiba,,3,حسراه، الكونكسيون 2g wella 1g ونزيد نبارطاجيها، تبانلي راكم غالطين فالبلد، وزيد اعطولي وجهكم الناس كامل تشكي وتعاير وانتما مكوفين روحكم كيشغل ماراناش,-1,fb
Salim Amer,,0,عندي جيزي شركات الريزو والو نكون فالبيت,-1,fb
Savate Algerie,,0,عندي مشكل يخرجوليش اختيارات امتياز,-1,fb
Meriem Hamadi,,4,ربحت سمارت فون لبارح شحال باه يوجد,0,fb
Ad El,,3,نحيتولي عروض امتياز، نبدلكم باوريدو خير,-1,fb
Malik Ad,,1,استفسار,0,fb
Righi Righi,,3,ريقلو كنكسيو يرحم والديكم,-1,fb
Saber Retma,,0,بينوا رواحكم عندي هدره معكم ومكالاه تريبونديو عليا بالروبوت,0,fb
Ïmane Rosita,,6,فهموني مرانيش نقدر نعيط لبارح راهي تخرجلك الخط موقف مءقتا رصيد دراهم وهدرت بيها حبستولي الخط ريزو يفهمني علي وجه ربي ورجعولي الخاص,0,fb
Sidi SaLah SoraYa SandRa,,8,غلقتولي puce ديالي العشره عشر سنين غلقتوهالي المشكل شهر نفليكسي 1500دج,-1,fb
Louay Fenchouch,,0,علاه نقدر نستعمل 1 go النهار الانثرنث مسلك عليها وندير نحب نستعمل 1 جيغا تصبح سرعه منخفضه,-1,fb
Djezzy,,0,"مرحبا،يمكنك الغاء تسجيلك لعبه Instawin خلال الضغط علي الثلاث الخطوط الموجوده اعلي شاشه هاتفك علي اليمين، الضغط علي ""Désinscrire"" :) نسرين جازي",0,fb
Naima Nima,,2,جيزي ريزو ري كارثه مانيش نقدر كامل ندخل العلم عندي جيجا وهذا الاول هايل,-1,fb
Melek Raouda,,6,استطيع اجراء مكالمه جازي الشبكات الاخري وتخبرني المتحدثه ان رصيدي كافي وتقع اتصالي رغم انني مشتركه عرض جازي امتياز 1200 دج ولدي رصيد اضافي اريد حلا سمحتم لانني اتصلت بمصلحه الزباءن وعند تم تحويلي لتقديم شكوي، اخبرتني مجددا ان رصيدي كاف,-1,fb
Mira Mirta,,4,دايما ينقص كريدي 250دج السبب,-1,fb
Soufiane Boucheta,,1,للاسف مشريه ولايه النعامه مزالنا +H الناس راها قريب 5 جي منطقه الظل نتمنو غي 3 جي تتافيشا موبيل تاعنا,-1,fb
امير امير,,0,نحيتولي امتياز,0,fb
Ôúšśmà Zd,,1,حاب نفهم حجا علاه مكتيفي كونيكسيو فهموني,-1,fb
Anes Khaldi,,1,دايمن ينقصلي الكريدي بلا نعيطانس المنزل  بخير,-1,fb
Møhãmëd Menouer,,1,جيزي ريزو ري كارثه مانيش نقدر كامل ندخل العلم عندي جيجا وهذا الاول هايل,-1,fb
قهيري عمر,,1,كرهتونا هاذي لنترنات,-1,fb
Djezzy,,0,مرحباندعوك لتقديم المزيد التفاصيل شكرا عبد المءمن جازي,0,fb
Djezzy,,1,ممكن توضيح فضلك ؟,0,fb
Nedjaa Ramdhne,,3,يالجيزي نحيتولي العرض نتاع الف دينار العروض نتاع امتياز 44 عاد مافيها والو بيس,0,fb
Djezzy,,0,لقد تم الرد Riyad :),0,fb
Fouaz Djidel,,583,قبل الترويج لعروض جديده، حسنوا الشبكه تدفق الانترنت للعروض الحاليه علي الاقل ريزو انترنت جد ماليكم، متعاملين الهاتف النقال ثلاثتكم شله عصابه لنهب اموال الزباءن رداءه الخدمه الكل يتالم يعاني,-1,fb
رائد سمير,,82,المشكل انهم يطلڨو عرض يقولو هايل الف دينار 40 جيقا وكلش باطل حتي تحشم تحس روحك راهم يصدقو الاشهار طبعا بصح الواقع تروح للعرض تبدا المعاناه يخلاص وتجي تعاود تشارجي يقلك تقدرش 1500 دينار هذيك المره الاولي لابيس هديه جيزي تقول عطاوهالك باطل والانترنت 40جيڨا تاكل 15 والباقي تلقي الحنش يدور النص وقبل وقت النهايه خمس ساعات يقلك خلاص تشارجي المهم نصب واحتيال امام الملا وعادي متخير حتي متعامل كامل,-1,fb
Bouziane Billal,,1,,0,fb
Soufiane Nouali,,0,عروض امتياز مغلوقه عندي علاه؟؟,0,fb
Ahmed Amine Beddar,,0,M3a Djezzy tmoute mkrizii ou charekk mafrizii ou rala drahmek t visé  ضحك   ضحك,-1,fb
عادل معاش,,3,ارجو منكم تحسين تدفق الانترنت,-1,fb
Batuhan Sadia Özyurt,,11,الانترنت منطقتنا سيءه جدا وحتي اجل المكالمات نرجو ان تنضرو الحاله,-1,fb
Djamel Gnaoui,,195,كونيكسيو وجوهكم نزيد نبارطاجيها ، وحدي مانيش سالك ان شاء الله الشهر تالي جيزي الهم,-1,fb
Fateh Mozaia,,19,شحال قيمه العرض,0,fb
Kada Ain Salah,,1,تمنراست خدمات جازي موجوده الكونيكسيو تقدر تقول منعدمه 0,-1,fb
Yemma Azizan,,0,makanch reseau,-1,fb
Djezzy,,0,Saber Retma مرحبا،نعم Saber تفضل بطلبك :) زهره جازي,0,fb
Djezzy,,1,Nedjaa Ramdhne مساء الخير،عروض امتياز ترويجيه جازي  بخير,0,fb
Dani Meftahi,,42,20 جيڨا الفين دينار  يضحك بزاف  يضحك بزاف  منيتكم جازي لوكان جات انترنت مليحه ثقيله وتدفق ضعيف اصلا كرهتها جازي رني نستني نكمل درهمي وندير اوريدوا احسن قرعتوها مانعطلكم النت ضعيف تديروا حتي شي,-1,fb
Mãssiliã Dassiñ,,58,يااو نحكمها نبارطاجيها راني حاصله راكم كارثه قبل مادير الجديد وطيحو علينا خشان انتهلاو ريڨلو القديم  عادي,-1,fb
Habibi Mahdimonsef,,22,الشهر التالي جيزي خساره الدراهم كونكسيون ثقيلا الحجر وكونكسيون ثقيلا ومنعدمه اغلب الوقت بزاف فقنا,-1,fb
حمة إليٱس,,1,انترنت جيزي تعلمك الصبر تعلمك تتامل فالتفاصيل الهاتف تعلمك تتنفس بالعقل بش ماتكونصوميش الاكسيجين بزاف ااسي ⁦ أعلى ️⁩,-1,fb
Fadel Boultif,,19,راكم شايخين علينا تبارطجي علي الانترنت راكم تصدقوا علينا المهم هدا المره راني اكتيفيت شهر بصح الشهر الجاي تحيا اوريدو نزيدوا,-1,fb
Khaled Missaoui,,74,راهي الانترنات كاينه خصنا نبرتاجيوا هلكتونا قاعدين نخلصوا الدراهم والكنكسيون يجيب ربي تعبان  تعبان,-1,fb
Djezzy,,3,مرحبانعتذر الاضطرابات الشبكه وندعوك لتقديم عبر رساله خاصه(Messenger) توضيح علي الاشكال التغطيه والانترنت بالمنطقه تتواجد رقمك الهاتفي والعنوان وكذلك احداثيات المنطقه (GPS) لتحويله المصلحه التقنيهشكرا :),0,fb
Zakaria Eltarr,,3,حتي توفرو الجيل 4 ،لا 4 3قدمت عدت شكاوي حيات لمن تمادي الله حسبنا الله الوكيل,-1,fb
Saadeddine Benchérif,,3,اتلقوا cnx مشي تروجوا لعروض جديدهعندها كتر سمانه حاله كارتيه وزيد رد الشكاوي تبرير للمتعامل الا مبالات حسبي الله الوكيل,-1,fb
صقر صالح,,2,شحال مره وانا نعيط علي جال الخط نتعي نهـار كامل وانتم تتمسخرو بيا وتڤولولي فوتناك للمصلحه التقنيه راكم حاسبني كاز تركتور كاميو راح ندير مراقبه تقنيه,-1,fb
ikhelafi,12/08/20 17:03:55,0,L’application Djezzy sur iOS est en panne,-1,insta
saifo21a,12/08/20 17:08:11,1,كونكسيو تعيف,-1,insta
chorok.chochita,12/08/20 18:21:31,1,لايزيد ياكتيفي فلبيس تاعكم مريض  مريض,-1,insta
wailou.paco,12/08/20 18:44:01,0,Jai un problème de connexion dans ma puce djezzy,-1,insta
omar.laaa,12/08/20 19:40:19,0,Chhl prix,0,insta
dhiae.mabrouk,12/08/20 19:43:56,0,l’application sur ios ne marche pas,-1,insta
im_khadidja,12/08/20 20:06:10,2,اعدلوا الانترنت نحتاجوا والوا وحد الكونكسيون تعيف تعيف,-1,insta
louai.hmd2008,12/08/20 20:28:01,1,كذابين لاكونيكسيو والو موبيليس خير والله سgمو لاكونيكسيو تاعكم,-1,insta
watikmilano,12/08/20 21:54:40,0,حب,1,insta
mee___hdi07,12/08/20 22:12:39,0,Cnx teayi,-1,insta
mnwerlamine,12/08/20 23:14:51,0,Cnx ta3 zbii roho t9wdo machi khirr,-1,insta
linamos80,12/08/20 23:58:51,2,الكونكسيو تطاق,-1,insta
atman4085,13/08/20 09:53:28,0,الكنكسيو تاعكم تصلحش 100جيڨا دير بيها خرطي,-1,insta
nu_ttela91,13/08/20 11:18:53,0,كذابين 200 Da تعطيك 20G ويفضو سمانه,-1,insta
x.wail.x26,13/08/20 12:44:53,0,كونيكسو ثقيلا,-1,insta
_.el._.hellaa._.tiiste._,13/08/20 14:05:44,0,نسرين فيسبوك مكاشها ؟,0,insta
anfal_minoucha_,13/08/20 14:41:42,1,رداءه كبيره لاتطاق,-1,insta
dhiae.mabrouk,13/08/20 15:59:54,0,Kifech najouter des gens l’offre dyali rani fateh l’application mais j’ai rien trouvé,0,insta
zacsaidi,13/08/20 22:07:50,0,Internet nta3kom suck,0,insta
aoued.oussama,18/06/20 15:41:20,0,How to share a contest يفكر  يفكر,0,insta
adamlefouili,18/06/20 16:03:26,1,Djezzy prv prv,0,insta
djking.10,19/06/20 08:15:14,0,hayla,1,insta
y_r.i.a.d_b,19/06/20 14:56:50,0,علاه كونيكسيون راهي تقيلا هاد اليامات,-1,insta
_clay__jensen_,19/06/20 19:17:46,0,ولي كادو وينتا ندوهم,0,insta
ldr_off,19/06/20 22:09:58,0,خاوتي صفحه جزاءريه جديده تنشر امثال بالفرنسه مترجمه العربيه ادخلو شوفو المحتوي ادا عجبكم دييدرو ابوني ورد أحمر  هدية حب,0,insta
djezzy.dz,20/06/20 09:56:44,2,Ne vous inquiétez pas notre équipe vous contactera dans les plus brefs délais pour récupérer votre cadeau,0,insta
djezzy.dz,20/06/20 09:57:19,0,سيتم الاتصال اقرب وقت,0,insta
djezzy.dz,20/06/20 09:59:28,0,تقدر تتصل عبر Dmبرقم هاتفك معلوماتك حتي يتم النظر المشكله حلها,0,insta
konyaalgerie,20/06/20 18:42:08,0,حب ️ حب ️ حب ️,1,insta
mohamedtamalous,20/06/20 20:19:56,0,وقتاه تحطولنا النتاءج الاسبوع الاول اللعبه الجديده طلقتوها,0,insta
lolita.la_luna,21/06/20 03:46:26,0,Riglona connexion te3 3g yerham waldikom  محرج,0,insta
rin_ssie,17/06/20 19:02:38,0,راح يكون قوه,1,insta
smail_habchi_officiel,17/06/20 19:02:45,0,حب ️ حب ️ حب ️,1,insta
chouaib_hedmassaoud,17/06/20 19:03:37,1,راح يكون اسطوري لعاده  نار  مخلوق فضائي,1,insta
badro.benblal,17/06/20 19:10:23,6,دلاع غالي,0,insta
heaven____rita,17/06/20 19:13:13,1,قوة  قوة,1,insta
azi_zou16,17/06/20 19:20:57,1,حب ️,1,insta
nazlykasmaz,17/06/20 19:39:14,1,مريقلة  مريقلة  قوة  قوة,1,insta
thyrif,17/06/20 19:40:08,2,عاشق  عاشق 🇩🇿 نار  نار,1,insta
djezzy.dz,17/06/20 19:55:32,1,قوة  قوة,1,insta
djezzy.dz,17/06/20 19:56:15,5,شكرا علي المعلومه,0,insta
djezzy.dz,17/06/20 19:56:37,3,بااينه,0,insta
badro.benblal,17/06/20 19:59:18,1,عفوا,0,insta
rin_ssie,17/06/20 20:09:58,1,ضحك   ضحك,0,insta
basset.blk4,17/06/20 21:14:39,0,69: im back يتمسخر بزاف,0,insta
a._.1y8._.d,17/06/20 21:24:05,0,Kifach tactivi hadi izzy,0,insta
li.na.200,17/06/20 21:32:00,0,حب ️ حب ️,1,insta
fatmah_brd,17/06/20 21:49:37,0,حب ️ حب ️,1,insta
abdelrahmaneferrah,17/06/20 23:41:36,0,تصفيق  تصفيق  فرحة  فرحة,1,insta
azize_habbi,18/06/20 00:07:23,0,اواه معجبنيش اليوم لعب ناقص شويا,-1,insta
am_ine.u,18/06/20 00:31:14,0,نطالب جيزي التواصل فري فاير لاضافه خدمه الشحن عبر رقم الهاتف ليتمكن اللاعبين الجزاءريين الشحن بفري فاير عبر رقم هاتفهم جيزي وسيكون لهذا الامر فاءده كبيره سيشتري عدد اكبر الجزاءريين شريحه جيزي وتحصلون علي زباءن اكثررجاءا نريد الشراكه جيزي ولعبه فري فاير سيساهم اقتناء عدد كبير الجزاءريين لشريحه الهاتف جيزي واستعمالها,0,insta
djimmmmi,18/06/20 03:34:34,0,Certainly as usual he is a distinguished riad always and forever oh my God how much I want to score the most adequate goals good luck to him   السماح,0,insta
amir_laifa_09,18/06/20 05:39:33,0,سقمونا كونكسيون راهي تقيلا,-1,insta
martshipmni,18/06/20 09:24:57,0,حب ️ حب ️ حب ️ حب ️ حب ️ حب ️ حب ️,1,insta
amir03522,18/06/20 11:54:21,0,مندهش,1,insta
amir.aya.712,18/06/20 13:22:49,0,تصفيق,1,insta
djezzy.dz,18/06/20 13:26:22,0,نشكرك علي الاقتراح  مرتاح,0,insta
djezzy.dz,18/06/20 13:27:34,0,d سلام، شريحه IZZY متوفره محلاتنا بسعر 300 دج، وعرض IZZY500 متوفر بتشكيل 720 زهره جازي :),0,insta
a._.1y8._.d,18/06/20 13:32:20,0,aa oky puce w7dha ana 3ndi djeezy brk,0,insta
am_ine.u,18/06/20 13:37:24,0,سيتم العمل ؟,0,insta
amir.aya.712,18/06/20 15:16:16,0,تصفيق,1,insta
el_pri_nce_09,19/06/20 01:04:21,0,ادخلو سطوري ديالي اضربو داره  حب ️,0,insta
djezzy.dz,20/06/20 09:59:57,1,قوة  قوة,1,insta
djezzy.dz,20/06/20 10:00:24,0,الخطره الجايه يدير حاله  غمزة,0,insta
djezzy.dz,20/06/20 10:01:06,0,Youre mad  عيون,0,insta
azize_habbi,20/06/20 12:49:11,0,ان شاء الله  يضحك بزاف  يضحك بزاف,0,insta
konyaalgerie,20/06/20 18:42:43,0,حب ️ حب ️ حب ️ حب ️,1,insta
abdou_.y,23/06/20 14:59:56,1,افضل اداءكم الانترنت  بخير,-1,insta
_barxbiee,01/07/20 21:30:32,1,يضحك بزاف  حب ️,0,insta
